objID,specobjID,z,zErr,petroMag_u,petroMagErr_u,extinction_u,petroMag_g,petroMagErr_g,extinction_g,petroMag_r,petroMagErr_r,extinction_r,petroMag_i,petroMagErr_i,extinction_i,petroMag_z,petroMagErr_z,extinction_z
587734304881377506,106621507278471168,0.050637,0,19.353163,0.206991,0.374317,18.418249,0.038751,0.275419,17.809612,0.042068,0.199757,17.468737,0.0424,0.15147,17.097866,0.087571,0.107394
587734304881377571,106621508662591488,0.127002,0,20.790169,0.861171,0.37891,17.883884,0.03205,0.278798,16.877916,0.019621,0.202208,16.384785,0.020761,0.153328,16.05283,0.044013,0.108711
587734304881442980,106621507182002176,0.12725,0,20.870937,0.366566,0.402267,18.954357,0.032128,0.295984,17.943985,0.028961,0.214672,17.479538,0.030231,0.16278,17.059803,0.054041,0.115413
587734304881508549,106621508851335168,0.08431,0,20.447721,0.298377,0.467355,18.04884,0.011925,0.343875,17.026064,0.008433231,0.249407,16.543282,0.007901771,0.189118,16.176323,0.023941,0.134087
587734304881508623,106621508834557952,0.061844,0,18.601213,0.083019,0.494453,16.619282,0.019935,0.363814,15.656981,0.016413,0.263868,15.181783,0.01628,0.200083,14.826198,0.020212,0.141861
587734304881508669,106621507043590144,0.083955,0,19.917587,0.346385,0.453483,18.533447,0.031548,0.333668,17.866232,0.023338,0.242004,17.466738,0.030759,0.183504,17.163113,0.112129,0.130107
587734304881574086,106621509056856064,0.084543,0,20.145975,0.365506,0.498449,18.374224,0.02433,0.366754,17.562256,0.01787,0.266001,17.113295,0.019469,0.2017,16.687103,0.061145,0.143008
587734304881574090,106901449677471744,0.083297,0,19.127987,0.25686,0.502905,17.461924,0.018483,0.370033,16.660931,0.012853,0.268379,16.203175,0.015353,0.203503,15.904546,0.051661,0.144286
587734304881574191,106901449539059712,0.128928,0,20.472261,0.427386,0.509913,18.595665,0.024187,0.375189,17.557545,0.015637,0.272118,17.095991,0.015952,0.206339,16.716938,0.052364,0.146297
587734304881574198,106901449731997696,0.0163,0,18.708015,0.258921,0.512244,17.86689,0.039517,0.376904,16.906715,0.02392,0.273363,16.731331,0.040207,0.207283,16.934486,0.203688,0.146966
587734304881574245,106901449740386304,0.126501,0,20.307884,0.379819,0.501402,18.577259,0.026735,0.368927,17.917707,0.016804,0.267576,17.560085,0.025579,0.202895,17.495035,0.112451,0.143855
587734304881639473,106621509069438976,0.053708,0,17.956863,0.04605,0.545134,16.781527,0.005424094,0.401104,16.142544,0.004915035,0.290914,15.688392,0.005106939,0.220591,15.447943,0.018061,0.156402
587734304881639625,106901449719414784,0.082039,0,19.390606,0.120944,0.534686,17.602737,0.026096,0.393417,16.635063,0.024906,0.285339,16.20826,0.026581,0.216364,15.870878,0.029631,0.153405
587734304881639663,106621509052661760,0.068479,0,19.45002,0.171713,0.55731,17.7094,0.037539,0.410063,16.725224,0.027349,0.297412,16.188465,0.029872,0.225518,15.812169,0.032191,0.159895
587734304881705135,106901449744580608,0.057993,0,18.503017,0.107871,0.577941,17.083864,0.010221,0.425243,16.430347,0.012029,0.308422,16.025787,0.017105,0.233867,15.814745,0.035914,0.165815
587734304881770643,106901449903964160,0.084891,0,21.116917,0.711638,0.579345,18.661661,0.02462,0.426276,17.654375,0.017492,0.309171,17.082741,0.015808,0.234435,16.632771,0.054412,0.166217
587734304881770669,106621509174296576,0.016596,0,19.151443,0.232301,0.578986,17.712765,0.026657,0.426013,17.206833,0.023205,0.30898,17.10157,0.03114,0.23429,16.727419,0.102917,0.166115
587734304881836241,106621506682880000,0.111679,0,19.37215,0.157329,0.51269,18.608385,0.026196,0.377232,17.765991,0.014491,0.2736,17.308437,0.019062,0.207463,17.044847,0.069702,0.147094
587734304881901673,106621509195268096,0.111677,0,19.006197,0.121701,0.508532,17.308945,0.011553,0.374173,16.205997,0.009027365,0.271382,15.69543,0.009706076,0.20578,15.326695,0.017627,0.145901
587734304881901680,106621509191073792,0.148396,0,20.316011,0.31084,0.508374,18.640196,0.023744,0.374056,17.619061,0.015612,0.271297,17.040142,0.013757,0.205716,16.772291,0.048011,0.145855
587734304881967194,106901449216098304,0.246643,0,21.476278,0.699407,0.492553,19.576485,0.043195,0.362415,18.103886,0.018491,0.262854,17.519352,0.018142,0.199314,17.295944,0.059274,0.141316
587734304881967264,106621509182685184,0.106387,0,19.597181,0.15149,0.484758,18.453802,0.018409,0.35668,17.638462,0.013413,0.258694,17.157354,0.013659,0.19616,16.808184,0.045324,0.13908
587734304882098197,106901449207709696,0.079652,0,20.811741,0.795892,0.445724,18.649319,0.038543,0.32796,18.10083,0.031638,0.237864,17.700447,0.038122,0.180365,18.349428,0.33143,0.127881
587734304882098297,106901450214342656,0.111556,0,20.816326,0.255762,0.434772,18.867052,0.015343,0.319901,17.897436,0.01056,0.232019,17.465956,0.010795,0.175933,17.14222,0.035265,0.124739
587734304882098312,106901450243702784,0.121067,0,19.868031,0.150977,0.433301,18.459091,0.032307,0.318819,17.559317,0.024464,0.231234,17.085745,0.023075,0.175338,16.807533,0.038655,0.124317
587734304882098331,106901450226925568,0.111768,0,20.172512,0.217438,0.426805,18.505104,0.019466,0.314039,17.482208,0.014896,0.227767,16.997267,0.015224,0.172709,16.57976,0.033423,0.122453
587734304882098351,106901450235314176,0.111061,0,19.617195,0.134435,0.42664,17.865202,0.012966,0.313918,16.817457,0.010983,0.227679,16.353334,0.010996,0.172642,15.982286,0.020713,0.122406
587734304882098403,106901450294034432,0.090721,0,18.967072,0.166227,0.422219,18.020275,0.022717,0.310665,17.452902,0.023497,0.22532,17.108994,0.025022,0.170853,17.015488,0.107667,0.121137
587734304882098418,106901450327588864,0.042548,0,17.888012,0.064034,0.421285,16.790318,0.012651,0.309978,16.242748,0.009777928,0.224822,15.955348,0.012158,0.170475,15.724053,0.033515,0.120869
587734304882163838,106901449056714752,0.01632,0,18.902552,0.159878,0.435881,17.304325,0.024175,0.320717,16.664448,0.015743,0.232611,16.352005,0.019554,0.176382,16.099604,0.04715,0.125057
587734304882163899,106901450403086336,0.162269,0,20.212292,0.291778,0.447077,18.717134,0.024274,0.328955,17.772902,0.014273,0.238586,17.296135,0.016698,0.180912,17.095488,0.065857,0.128269
587734304882163950,106901450377920512,0.161598,0,19.899586,0.232696,0.464266,18.385981,0.019106,0.341602,17.522705,0.014378,0.247758,17.076101,0.014855,0.187868,16.765636,0.052072,0.133201
587734304882229361,106901449073491968,0.042019,0,17.99375,0.043962,0.479452,16.663219,0.005051952,0.352777,15.996161,0.004375878,0.255863,15.610646,0.004520919,0.194013,15.344414,0.015077,0.137558
587734304882294944,106901450554081280,0.177175,0,19.565554,0.212082,0.387328,18.123007,0.019352,0.284992,16.959179,0.011259,0.2067,16.399931,0.010812,0.156734,16.081264,0.033417,0.111127
587734304882294950,106901448968634368,0.17724,0,19.503563,0.21657,0.405384,18.174576,0.021157,0.298277,17.288261,0.015414,0.216336,16.853582,0.015885,0.164041,16.742891,0.06669,0.116307
587734304882360361,106901448888942592,0.112054,0,19.223488,0.239009,0.344401,17.859461,0.022114,0.253407,17.140718,0.012015,0.183792,16.643021,0.018181,0.139364,16.584631,0.081264,0.098811
587734304882360481,106901450583441408,0.079128,0,19.31399,0.104007,0.353132,18.129377,0.011865,0.259831,17.570345,0.011441,0.188451,17.224115,0.012519,0.142897,17.072844,0.050516,0.101316
587734304882360518,106901448716976128,0.177022,0,20.476391,0.395657,0.347566,18.989027,0.039024,0.255735,17.753819,0.020447,0.185481,17.225132,0.021787,0.140644,16.849899,0.048837,0.099719
587734304882425865,106901448737947648,0.177813,0,21.004011,0.496288,0.346266,19.059677,0.029107,0.254779,17.762379,0.020457,0.184787,17.244032,0.018099,0.140118,16.943174,0.04726,0.099346
587734304882426022,106901448708587520,0.047034,0,17.57921,0.06461,0.329752,16.390951,0.008405415,0.242628,16.010691,0.012658,0.175974,15.716969,0.009814479,0.133436,15.675521,0.044223,0.094608
587734304882491521,106901448704393216,0.05352,0,17.902224,0.080199,0.320209,16.432739,0.006919479,0.235607,15.67114,0.007202541,0.170882,15.234204,0.006759378,0.129574,15.030437,0.022116,0.09187
587734304882491566,107182937409060864,0.12233,0,20.235861,0.207315,0.316205,18.372524,0.020171,0.23266,17.26486,0.01524,0.168745,16.739889,0.018292,0.127954,16.349716,0.027029,0.090721
587734304882557081,106901450726047744,0.067405,0,20.096525,0.2216,0.302044,18.317686,0.014516,0.222241,17.617577,0.012291,0.161188,17.231653,0.013097,0.122224,17.017475,0.050173,0.086658
587734304882557099,106901450751213568,0.067511,0,18.384277,0.052957,0.294331,16.49581,0.018851,0.216566,15.588027,0.01771,0.157071,15.150155,0.018103,0.119103,14.822433,0.01754,0.084445
587734304882557117,107182937232900096,0.223628,0,20.659021,0.515091,0.297716,19.176178,0.045918,0.219057,17.854876,0.034016,0.158878,17.315018,0.028261,0.120472,16.941523,0.067493,0.085416
587734304882557173,106901448532426752,0.074448,0,18.875866,0.114403,0.341058,17.755787,0.014315,0.250948,17.35223,0.015041,0.182008,17.032431,0.01737,0.138011,17.019659,0.079991,0.097852
587734304882688155,106901450893819904,0.113493,0,20.814344,0.526973,0.387598,18.338995,0.07398,0.285191,17.261549,0.043084,0.206844,16.70895,0.040101,0.156844,16.238367,0.040185,0.111204
587734304882688177,106901448381431808,0.158058,0,20.490124,0.332796,0.387791,18.698172,0.022194,0.285333,17.448967,0.014766,0.206947,16.925303,0.014663,0.156922,16.535427,0.036216,0.11126
587734304882688180,107182937757188096,0.114916,0,20.118877,0.275646,0.359317,18.570667,0.0217,0.264382,17.735777,0.016588,0.191752,17.275408,0.016318,0.1454,16.959692,0.056823,0.10309
587734304882753712,107182937929154560,0.121091,0,20.852713,0.546922,0.451741,18.562073,0.047375,0.332387,17.541269,0.031398,0.241074,17.11524,0.02832,0.182799,16.709763,0.0472,0.129607
587734304882753714,106901450902208512,0.121153,0,19.190414,0.179677,0.458258,17.759487,0.046506,0.337182,17.110016,0.056017,0.244552,16.683794,0.057488,0.185437,16.40877,0.058091,0.131477
587734304882753771,106901450881236992,0.224158,0,22.421888,3.085719,0.372258,19.206179,0.057979,0.273904,17.810747,0.029187,0.198658,17.213909,0.023661,0.150636,16.812174,0.06691,0.106803
587734304882753785,107182937069322240,0.108868,0,19.26227,0.130884,0.355457,17.915754,0.012799,0.261542,17.071198,0.009630695,0.189692,16.672731,0.01013,0.143838,16.351303,0.034437,0.101983
587734304882819192,106901448385626112,0.042439,0,18.682772,0.128106,0.292866,17.788643,0.019128,0.215488,17.37442,0.024649,0.15629,17.176373,0.03343,0.11851,17.162659,0.122754,0.084025
587734304882819245,107182936922521600,0.107776,0,19.460976,0.146866,0.268362,18.318295,0.017354,0.197458,17.753395,0.014552,0.143213,17.375814,0.019305,0.108594,17.267429,0.073722,0.076995
587734304882884785,107182936918327296,0.110336,0,19.123434,0.21771,0.274884,17.178745,0.012375,0.202257,16.147081,0.008102681,0.146694,15.670422,0.008182077,0.111233,15.342284,0.025687,0.078866
587734304882884797,107182936930910208,0.109273,0,20.357733,0.312486,0.291558,18.591923,0.023073,0.214525,17.669237,0.01725,0.155592,17.261797,0.017211,0.117981,17.001326,0.054167,0.08365
587734304882884859,107182936897355776,0.109486,0,20.440975,0.251656,0.306548,18.502621,0.014496,0.225555,17.629862,0.0105,0.163591,17.115362,0.009963883,0.124046,16.806738,0.033898,0.08795
587734304882884887,107182936935104512,0.109597,0,19.827568,0.200888,0.300896,18.261854,0.015768,0.221397,17.466061,0.010708,0.160575,17.031073,0.012568,0.121759,16.683201,0.042542,0.086329
587734304882950280,107182936834441216,0.110411,0,18.454943,0.105117,0.308425,17.437441,0.014945,0.226936,16.892509,0.014452,0.164593,16.527832,0.015726,0.124806,16.374775,0.057187,0.088489
587734304882950284,107182938109509632,0.057488,0,19.58013,0.263844,0.31644,17.413012,0.011933,0.232833,16.880491,0.009598091,0.16887,16.525414,0.012709,0.128049,16.549484,0.061288,0.090788
587734304883015845,107182936813469696,0.109627,0,20.489145,0.253897,0.295353,18.194717,0.025979,0.217318,17.173805,0.025686,0.157617,16.726015,0.024045,0.119516,16.409286,0.031571,0.084739
587734304883081368,107182936746360832,0.110525,0,18.863567,0.131743,0.302517,18.115128,0.021504,0.222589,17.531961,0.016786,0.16144,17.2159,0.022874,0.122415,17.067179,0.095188,0.086794
587734305143390565,104650891163860992,0.126751,0,19.282795,0.11038,0.505698,18.228226,0.082612,0.372088,17.688766,0.031233,0.269869,17.295334,0.021219,0.204634,17.06197,0.05954,0.145088
587734305143390571,104650891117723648,0.072376,0,19.164774,0.121864,0.4748,17.915377,0.013149,0.349353,17.39307,0.013388,0.25338,17.059076,0.015674,0.192131,16.799761,0.058793,0.136223
587734305411891422,104650891096752128,0.112867,0,19.308601,0.107929,0.93047,17.782381,0.017172,0.684631,17.025532,0.013853,0.496552,16.551332,0.013019,0.37652,16.295866,0.028899,0.266957
587734305411891568,104650891105140736,0.074362,0,18.715618,0.141994,0.826813,17.96224,0.027674,0.608361,17.2463,0.022389,0.441234,16.840303,0.02779,0.334574,16.481964,0.067402,0.237217
587734305411891581,104650891272912896,0.225025,0,21.193829,0.762969,0.849411,19.121605,0.053867,0.624989,17.632681,0.027157,0.453294,17.027267,0.022892,0.343719,16.54879,0.048262,0.243701
587734305411957160,104650891298078720,0.293735,0,19.779942,0.309134,0.78482,18.949244,0.059612,0.577463,17.860773,0.034546,0.418824,17.419495,0.040185,0.317582,17.106981,0.100533,0.22517
587734305412022488,104650891277107200,0.145676,0,20.771259,0.309024,0.647814,19.139843,0.028235,0.476655,17.981009,0.015919,0.34571,17.532282,0.018047,0.262141,17.050425,0.039474,0.185862
587734305412022596,104650891449073664,0.04999,0,20.11014,0.170627,0.62265,18.242874,0.0162,0.45814,17.184086,0.013106,0.332281,16.632584,0.011353,0.251959,16.237537,0.02077,0.178642
587734305412088089,104650891507793920,0.166755,0,19.091909,0.074286,0.450744,18.059494,0.012318,0.331653,17.432514,0.010632,0.240543,17.040115,0.012782,0.182396,16.854155,0.035626,0.129321
587734305412088117,104650891432296448,0.062441,0,20.142191,0.209572,0.491419,18.937763,0.027978,0.361582,18.20159,0.02108,0.262249,17.748831,0.025839,0.198856,17.513433,0.069624,0.140991
587734305412088160,104650891440685056,0.049575,0,18.366619,0.062616,0.464625,16.615244,0.014374,0.341867,15.705066,0.013352,0.24795,15.250854,0.012939,0.188013,14.928791,0.014347,0.133304
587734305412088169,104650891465850880,0.052168,0,19.810585,0.114997,0.468836,18.029787,0.011372,0.344965,17.111521,0.008384627,0.250198,16.666594,0.008977641,0.189717,16.32922,0.018764,0.134512
587734305412088182,104650891654594560,0.07158,0,19.077408,0.104469,0.50011,17.013777,0.008158485,0.367976,16.004225,0.006355966,0.266887,15.519711,0.006518958,0.202372,15.150048,0.011328,0.143484
587734305412153508,104650891637817344,0.071211,0,19.178154,0.128015,0.485282,17.272335,0.009379677,0.357066,16.306883,0.006307758,0.258974,15.861106,0.007134905,0.196372,15.567598,0.017629,0.13923
587734305412153528,104650891608457216,0.06225,0,19.113909,0.163887,0.505032,18.062292,0.031356,0.371598,17.616302,0.029058,0.269514,17.32128,0.063057,0.204364,17.147837,0.097964,0.144897
587734305412153600,104650891600068608,0.064406,0,19.612755,0.083665,0.528486,18.198706,0.011139,0.388855,17.453041,0.008807704,0.28203,16.900389,0.008998934,0.213855,16.659647,0.021471,0.151626
587734305412153638,104650891667177472,0.062701,0,19.786329,0.228851,0.532206,18.204742,0.022397,0.391592,17.376987,0.01519,0.284015,16.919786,0.018395,0.21536,16.565786,0.044266,0.152693
587734305412219152,104650891725897728,0.113399,0,19.781492,0.179986,0.527292,17.368916,0.016233,0.387977,16.272221,0.016623,0.281393,15.699233,0.017155,0.213372,15.365851,0.015276,0.151283
587734305412219178,104650891704926208,0.112482,0,19.966175,0.421207,0.520114,17.807755,0.023066,0.382695,16.926924,0.015737,0.277562,16.509367,0.020315,0.210467,16.283789,0.055115,0.149224
587734305412350304,104650891793006592,0.110119,0,19.645853,0.19257,0.511275,17.805115,0.014946,0.376191,16.687658,0.009555385,0.272845,16.192165,0.010114,0.20689,15.825721,0.021892,0.146688
587734305412415785,104650891805589504,0.07377,0,19.182713,0.147236,0.440201,17.425671,0.058162,0.323895,16.437466,0.048949,0.234916,15.927508,0.047554,0.17813,15.533184,0.040453,0.126296
587734305412415807,104650891801395200,0.127567,0,19.185907,0.122854,0.434185,17.577883,0.01523,0.319469,16.54439,0.012602,0.231706,16.151205,0.013343,0.175695,15.817117,0.022785,0.12457
587734305412481319,104650891818172416,0.127553,0,20.063343,0.205176,0.425984,18.642006,0.022754,0.313435,17.695858,0.015431,0.227329,17.273237,0.017756,0.172377,16.950754,0.044464,0.122217
587734305412546763,104932774128910336,0.073824,0,19.148508,0.151004,0.438975,17.148235,0.013476,0.322994,16.283688,0.013657,0.234262,15.858658,0.016773,0.177634,15.532551,0.024648,0.125945
587734305412547059,104650891935612928,0.026951,0,18.98027,0.223801,0.39337,18.070444,0.057195,0.289438,17.593134,0.039512,0.209925,18.011484,0.180278,0.159179,17.482386,0.184876,0.11286
587734305412612532,104932774103744512,0.027679,0,19.052219,0.260517,0.375848,17.54648,0.026787,0.276545,17.087343,0.020351,0.200574,17.079487,0.053615,0.152089,17.039921,0.155788,0.107833
587734305412743485,104650892350849024,0.148146,0,20.846529,0.344767,0.362378,18.395679,0.031043,0.266634,17.258034,0.031713,0.193386,16.814983,0.034307,0.146638,16.402605,0.040314,0.103968
587734305412874663,104932774300876800,0.142786,0,20.422726,0.515796,0.246086,17.835211,0.019321,0.181068,16.704685,0.011153,0.131325,16.199881,0.011899,0.09958,15.844213,0.028356,0.070603
587734305413005558,104932774460260352,0.129941,0,20.425652,0.233687,0.251159,18.692991,0.01989,0.1848,17.655363,0.012897,0.134033,17.204168,0.014112,0.101633,16.90167,0.033764,0.072059
587734305413005623,104932774456066048,0.197634,0,19.301779,0.087815,0.256544,18.306055,0.01466,0.188762,17.77899,0.014332,0.136906,17.468111,0.017887,0.103812,17.313601,0.051142,0.073604
587734305413202202,104932774716112896,0.064656,0,17.860321,0.059815,0.273693,16.412558,0.006563389,0.201381,15.719808,0.005398838,0.146058,15.346107,0.006490532,0.110751,15.1032,0.017286,0.078524
587734305413267556,104932774766444544,0.097858,0,19.474745,0.130904,0.271402,17.99267,0.015939,0.199695,17.055237,0.012739,0.144835,16.628675,0.013715,0.109824,16.375498,0.028905,0.077867
587734305413267762,104932774783221760,0.073685,0,18.881388,0.121093,0.273932,17.846098,0.018831,0.201557,17.405279,0.015341,0.146186,17.102015,0.025369,0.110848,16.965471,0.07628,0.078593
587734305413267775,104932774795804672,0.097651,0,18.894039,0.079863,0.272316,17.623751,0.010731,0.200368,16.999706,0.009549951,0.145323,16.640345,0.011112,0.110194,16.404631,0.029812,0.078129
587734305413333309,104932774837747712,0.154457,0,19.271698,0.137421,0.289403,18.105232,0.039562,0.21294,17.415394,0.060972,0.154442,16.960171,0.137362,0.117108,16.865088,0.10443,0.083031
587734305413333343,104932774971965440,0.222995,0,20.774376,0.285769,0.274351,18.981665,0.022497,0.201865,17.765909,0.014675,0.146409,17.377186,0.015905,0.111018,17.064693,0.035713,0.078713
587734305413398764,104932774959382528,0.19552,0,20.410845,0.359754,0.273317,18.680796,0.029447,0.201104,17.414616,0.016278,0.145858,16.848932,0.016969,0.110599,16.539162,0.038233,0.078416
587734305413398811,105212595530629120,0.063444,0,19.343855,0.093815,0.276116,17.787189,0.015884,0.203164,17.112875,0.012184,0.147351,16.692003,0.011784,0.111732,16.436693,0.024786,0.079219
587734305413464370,105212595526434816,0.164251,0,20.432989,0.244026,0.285909,18.891644,0.025422,0.210369,17.709904,0.015839,0.152577,17.193846,0.01604,0.115695,16.849773,0.034996,0.082029
587734305413529910,104932775127154688,0.194631,0,20.569345,0.295267,0.297389,18.868105,0.02569,0.218816,17.53499,0.012963,0.158703,17.008417,0.013596,0.12034,16.643951,0.030773,0.085323
587734305413595382,104932775139737600,0.091719,0,20.092304,0.148433,0.307564,18.228708,0.01185,0.226303,17.416691,0.009102734,0.164133,16.902218,0.009290358,0.124457,16.657131,0.024079,0.088242
587734305413595387,105212595710984192,0.106882,0,18.462757,0.095913,0.299444,17.215086,0.012714,0.220328,16.449986,0.009669771,0.1598,16.05386,0.011148,0.121172,15.770722,0.029658,0.085912
587734305413595423,105212595748732928,0.099174,0,20.72876,0.240984,0.305005,18.870518,0.018195,0.22442,17.788565,0.01091,0.162768,17.376558,0.012534,0.123422,16.999865,0.029923,0.087508
587734305413595455,105212595706789888,0.030161,0,17.908009,0.05422,0.298481,16.653511,0.007839183,0.219619,16.041441,0.006973843,0.159286,15.689538,0.008396053,0.120782,15.480294,0.021462,0.085636
587734305413660855,105212595677429760,0.049256,0,18.113062,0.066153,0.278654,16.259966,0.005127042,0.205031,15.392983,0.003674414,0.148706,14.971344,0.004215906,0.112759,14.673986,0.010718,0.079948
587734305413660857,104932775286538240,0.049137,0,20.1066,0.151875,0.284493,18.389984,0.013319,0.209327,17.6138,0.010427,0.151822,17.238026,0.012278,0.115122,16.970308,0.032294,0.081623
587734305413660871,105212595702595584,0.065485,0,19.703093,0.087287,0.284312,18.081675,0.009393911,0.209194,17.335672,0.007426029,0.151725,16.963423,0.008680596,0.115048,16.684183,0.020759,0.081571
587734305413726285,105212595681624064,0.098741,0,19.181206,0.136017,0.288478,17.618263,0.013199,0.21226,16.89699,0.010961,0.153948,16.48078,0.012666,0.116734,16.258728,0.035297,0.082766
587734305413726429,105212595878756352,0.042477,0,18.467779,0.096022,0.296483,17.07242,0.011188,0.218149,16.602793,0.011966,0.15822,16.286091,0.015144,0.119973,16.145447,0.043083,0.085063
587734305413791981,105212595861979136,0.042733,0,18.515814,0.127222,0.312245,17.299746,0.016892,0.229747,16.817707,0.014485,0.166632,16.602718,0.024432,0.126352,16.430689,0.070745,0.089585
587734305413922984,105212596050722816,0.125493,0,20.08285,0.335379,0.372713,18.553837,0.053819,0.274239,17.256281,0.02076,0.198901,16.806658,0.025878,0.15082,16.557209,0.050851,0.106934
587734305413923126,105212596054917120,0.085147,0,19.833796,0.208378,0.368699,18.025267,0.017484,0.271285,17.151787,0.013159,0.196759,16.746401,0.015746,0.149196,16.469765,0.035997,0.105782
587734305413988463,105212596134608896,0.11623,0,19.563816,0.171902,0.355238,18.349085,0.022918,0.261381,17.767273,0.014313,0.189575,17.498062,0.028653,0.143749,17.450882,0.093267,0.10192
587734305413988636,105212596096860160,0.153418,0,20.151743,0.246476,0.366479,18.718929,0.028225,0.269652,17.574249,0.016277,0.195574,17.068489,0.016477,0.148298,16.659739,0.037749,0.105145
587734305413988683,105212596117831680,0.116056,0,20.410822,0.193401,0.346543,18.825745,0.024575,0.254983,17.743359,0.027838,0.184935,17.318262,0.018185,0.140231,16.881018,0.050441,0.099425
587734305413988721,105212596159774720,0.153534,0,19.821373,0.210484,0.363901,18.738165,0.0312,0.267755,17.878349,0.022931,0.194198,17.524626,0.028541,0.147255,17.348064,0.082058,0.104405
587734305414119658,105212596180746240,0.026352,0,18.464699,0.077264,0.285447,16.841101,0.007267662,0.210029,16.07126,0.005902929,0.152331,15.692727,0.007073323,0.115508,15.44093,0.018218,0.081896
587734305414119697,105212596197523456,0.094042,0,19.313274,0.133702,0.272628,18.036999,0.017167,0.200597,17.424953,0.015402,0.145489,17.056278,0.018842,0.11032,16.77062,0.048925,0.078218
587734305414119734,105212596201717760,0.250873,0,21.603313,1.855533,0.289938,19.718765,0.124262,0.213334,18.09936,0.067486,0.154727,17.560034,0.05941,0.117325,17.391947,0.138383,0.083185
587734305414316350,105494083409018880,0.086685,0,19.824408,0.143903,0.244122,18.486187,0.017567,0.179623,17.630762,0.0127,0.130278,17.205482,0.014614,0.098786,16.815207,0.034834,0.07004
587734305414316362,105212596382072832,0.086933,0,18.662128,0.097848,0.242021,17.222013,0.011874,0.178077,16.454216,0.009195216,0.129156,16.009609,0.009260829,0.097935,15.703816,0.02247,0.069437
587734305414316372,105494083400630272,0.193295,0,19.511694,0.088815,0.241355,18.432585,0.013686,0.177587,17.619965,0.010501,0.128801,17.176523,0.011779,0.097666,16.874435,0.029976,0.069246
587734305414316387,105212596365295616,0.077271,0,20.313034,0.181821,0.236281,18.644011,0.047584,0.173853,17.700155,0.084208,0.126093,17.235691,0.100016,0.095612,16.911655,0.04411,0.06779
587734305414381601,105494083383853056,0.204668,0,21.830181,1.546439,0.229514,18.327087,0.027039,0.168875,17.17244,0.034685,0.122482,16.651747,0.034333,0.092874,16.222601,0.044478,0.065849
587734305414447320,105212596528873472,0.149578,0,20.775307,0.353674,0.233327,18.586143,0.020962,0.17168,17.552568,0.016643,0.124517,17.137867,0.0173,0.094417,16.848152,0.03702,0.066943
587734305414447338,105494083551625216,0.126408,0,19.869301,0.165482,0.235447,18.372322,0.017094,0.17324,17.593927,0.013553,0.125648,17.204672,0.016103,0.095275,16.99062,0.044623,0.067551
587734305414512882,105212596717617152,0.089428,0,19.921646,0.160983,0.270902,17.918705,0.013079,0.199327,17.110111,0.013924,0.144569,16.729122,0.015831,0.109622,16.425144,0.027268,0.077723
587734305414578181,105212596709228544,0.029724,0,20.384289,0.579904,0.266747,18.08992,0.566019,0.19627,17.581678,0.024179,0.142351,17.373196,0.040845,0.107941,17.146399,0.111116,0.076531
587734305414578386,105494083501293568,0.058044,0,17.980175,0.068749,0.265244,16.85092,0.023616,0.195164,16.492313,0.021231,0.141549,16.117731,0.031613,0.107333,16.206276,0.064233,0.0761
587734305414578388,105212596684062720,0.058183,0,19.120092,0.124069,0.265354,18.51092,0.157805,0.195245,17.71221,0.112397,0.141608,17.402069,0.096157,0.107377,17.443062,0.170214,0.076132
587734305414578454,105494083497099264,0.097301,0,19.448378,0.111598,0.245718,17.881899,0.024058,0.180797,17.037867,0.017717,0.131129,16.632347,0.014559,0.099431,16.340942,0.027651,0.070498
587734305414578459,105494083740368896,0.013923,0,18.286114,0.057055,0.261726,17.218786,0.009855613,0.192575,16.744577,0.008980551,0.139672,16.507624,0.0144,0.105909,16.29508,0.036067,0.075091
587734305414578500,105494083459350528,0.173586,0,19.90937,0.282264,0.242869,18.365419,0.027568,0.178701,17.509495,0.016914,0.129609,17.046297,0.022725,0.098278,16.860117,0.064701,0.069681
587734305414643728,105494083715203072,0.088053,0,19.426931,0.1119,0.258249,17.669462,0.010115,0.190017,16.718058,0.007974077,0.137816,16.298376,0.008327655,0.104502,15.99145,0.018015,0.074093
587734305414643806,105494083711008768,0.087446,0,19.01403,0.105704,0.231249,17.228434,0.024448,0.170151,16.242271,0.090328,0.123408,15.809878,0.028262,0.093576,15.493086,0.02353,0.066347
587734305414643862,105494083736174592,0.087531,0,19.591789,0.174707,0.251521,18.178257,0.02552,0.185067,17.250591,0.013411,0.134226,16.734438,0.014085,0.101779,16.425295,0.036785,0.072163
587734305414643896,105494083757146112,0.122919,0,19.778093,0.262509,0.249482,18.410349,0.032141,0.183567,17.592308,0.028583,0.133138,17.21484,0.027251,0.100954,16.781887,0.062501,0.071578
587734305414643925,105494083488710656,0.122167,0,20.204643,0.304297,0.228886,18.530317,0.026314,0.168412,17.614111,0.018363,0.122147,17.193741,0.021306,0.09262,16.911022,0.056075,0.065669
587734305414643968,105494083731980288,0.044129,0,19.235891,0.08358,0.238878,17.486385,0.019707,0.175764,16.668213,0.020572,0.127479,16.304295,0.0206,0.096663,16.01453,0.025411,0.068536
587734305414644011,105494083723591680,0.097519,0,19.596306,0.115692,0.242582,18.279325,0.014214,0.17849,17.562773,0.011845,0.129456,17.197231,0.01429,0.098162,16.937323,0.037723,0.069598
